Collection,Text Name,Alternative Text Names,Author Name,Alternative Author Names,File Size (kb),Link 1 (main),Link 2 (underlying),Link 3 (extract),Work ID,Author ID
GRETIL,Sādhanādīpikā,,Rādhākṛṣṇadāsa Gosvāmī,,328.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/sadhdipu.htm,,,...,...
GRETIL,Mahābhārata: Mahāprasthānikaparvan,,,,17.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_17_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Āśramavāsikaparvan,,,,161.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_15_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Anuśāsanaparvan,,,,1847.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_13_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Sauptikaparvan,,,,120.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_10_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Śāntiparvan,,,,2312.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_12_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Mausalaparvan,,,,48.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_16_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Bhīṣmaparvan,,,,891.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_06_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Sabhāparvan,,,,734.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_02_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Svargārohaṇaparvan,,,,45.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_18_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Strīparvan,,,,119.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_11_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Āraṇyakaparvan,,,,1823,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_03_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Karṇaparvan,,,,917.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_08_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Aśvamedhikaparvan,,,,685.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_14_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Ādiparvan,,,,1801.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_01_u.htm,,,"... , 42078",108876
GRETIL,Mahābhārata: Śalyaparvan,,,,546.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_09_u.htm,,,"... , 42078",108876
GRETIL,Rājataraṅginī,,"Jonarāja, Pseudo-Jonarāja",,171.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/6_hist/jonart_pu.htm,,,"109490, 109503",99828
GRETIL,Rāmāyaṇa: 2. Ayodhyākāṇḍa,,Vālmīki,,662.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_02_u.htm,,,"111271, 96104",108861
GRETIL,Rāmāyaṇa: 2. Ayodhyākāṇḍa,,Vālmīki,,422.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_02su.htm,,,"111271, 96104",108861
GRETIL,Rāmāyaṇa: 1. Bālakāṇḍa,,Vālmīki,,256.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_01_u.htm,,,"111272, 96104",108861
GRETIL,Rāmāyaṇa: 7. Uttarakāṇḍa,,Vālmīki,,356.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_07_u.htm,,,"111275, 96104",108861
GRETIL,Rāmāyaṇa: 5. Sundarakaṇḍa,,Vālmīki,,338.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_05_u.htm,,,"111286, 96104",108861
GRETIL,Rāmāyaṇa: 6. Yuddhakāṇḍa,,Vālmīki,,600.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_06_u.htm,,,"111293, 96104",108861
GRETIL,Rāmāyaṇa: 4. Kiṣkindhākāṇḍa,,Vālmīki,,265.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_04_u.htm,,,"111295, 96104",108861
GRETIL,Rāmāyaṇa: 3. Araṇyakāṇḍa,,Vālmīki,,279.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_03_u.htm,,,"111356, 96104",108861
GRETIL,Rāmāyaṇa: 3. Araṇyakāṇḍa,,Vālmīki,,273.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_03pu.htm,,,"111356, 96104",108861
GRETIL,Mahābhārata: Droṇaparvan,,,,1534.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_07_u.htm,,,"111493, 42078",108876
GRETIL,Mahābhārata: Virāṭaparvan,,,,709.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_04_u.htm,,,"111602, 42078",108876
GRETIL,Mahābhārata: Udyogaparvan,,,,1012.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_05_u.htm,,,"112267, 42078",108876
GRETIL,Atharvavedapariśiṣṭas,,,,477.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/5_vedang/2_paris/avpari_u.htm,,,113224,—
GRETIL,Jñānālokālaṃkāra sūtra,"Sarvabuddhaviṣayāvatārajñānālokālaṃkāra nāma mahāyānasūtra, Sarvabuddhaviṣayāvatārajñānalokālaṃkārasūtra",,,79.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/jnalokau.htm,,,88365,—
GRETIL,Spandakārikā,,Vasugupta,,6.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/spandkau.htm,,,88906,85262
GRETIL,Spandakārikā,,Vasugupta,,99.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vasspacu.htm,,,88906,85262
GRETIL,Āpastamba-Dharmasūtra,,Āpastamba,,107.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/apastd_u.htm,,,42520,113071
GRETIL,Āpastamba-Gṛhyasūtra,,Āpastamba,,563.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/5_vedang/2_grhya/apastgcu.htm,,,42521,113071
GRETIL,Āpastamba-Śulbasūtra,,Āpastamba,,30.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/5_vedang/1_srauta/apsulb_u.htm,,,105224,113071
GRETIL,Āśvalāyana-Śrautasūtra,,Āśvalāyana,,373.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/5_vedang/1_srauta/asvss_u.htm,,,113070,113069
GRETIL,Guṇakāraṇḍavyūhasūtra,,,,460.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu062_u.htm,,,113532,—
GRETIL,Abhisamayālaṅkāra,,Asaṅga,,36.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa026_u.htm,,,88231,85125
GRETIL,Bhagavadgītābhāṣya,,Rāmānuja,,452.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vedanta/ramgbhpu.htm,,,89484,85420
GRETIL,Kauṣītaki-Brāhmaṇa,Śāṅkhāyana-Brāhmaṇa,,,452.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/2_bra/kausibru.htm,,,113067,—
GRETIL,Mārkaṇḍeya-Purāṇa,,,,600.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/mkp1-93u.htm,,,96053,—
GRETIL,Vātūlanāthasūtra,,Vātūlanātha,,18.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vatnsupu.htm,,,88813,...
GRETIL,Dharmasaṃgraha,,Nāgārjuna,,28.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa007_u.htm,,,...,...
GRETIL,Garbhasaṅgraha,,,,1.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa008_u.htm,,,89242,—
GRETIL,Sarvopakāriṇī,,,,13.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/ttssarvu.htm,,,95891,—
GRETIL,Ālambanaparīkṣā,,,,1.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa001_u.htm,,,88418,—
GRETIL,Arthaviniścayasūtra,,,,58.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu005_u.htm,,,88187,—
GRETIL,Āśvalāyana-Gṛhyasūtra,,,,69.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/5_vedang/2_grhya/asvgs_u.htm,,,42523,—
GRETIL,Gheraṇḍa-Saṃhitā,,,,61.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/yoga/ghers_pu.htm,,,90592,—
GRETIL,Kalpadrumāvadānamālā,,,,63.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/klpdrapu.htm,,,88885,—
GRETIL,Narasiṃha-Purāṇa,,,,477.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/narsippu.htm,,,112162,—
GRETIL,Sukhāvatīvyūha,,,,96.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu033_u.htm,,,113721,—
GRETIL,Sukhāvatīvyūha,,,,95.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sukhvylu.htm,,,113721,—
GRETIL,Suvikrāntavikrāmiparipṛcchā,"Suvikrāntavikrāmiparipṛcchāprajñāpāramitāsūtra,  Sārdhadvisāhasrikā prajñāpāramitā",,,230.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu030_u.htm,,,113522,—
GRETIL,Bhāvanāsārasaṃgraha,,Siddha Kṛṣṇadāsa Tātapāda,,128.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/kbss_1-u.htm,,,...,...
GRETIL,Caitanyacandrāmṛta,,Prabodhānanda Sarasvatī Gosvāmī,,33.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/caitcanu.htm,,,...,...
GRETIL,Mahāpratisarāmahāvidyārājñī,Mahāpratisarādhāraṇī(sūtra),,,63.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mahpratu.htm,,,...,—
GRETIL,Saptaśatikā prajñāpāramitā,Saptaśatikaprajñāpāramitāsūtra,,,36.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu052_u.htm,,,88370,—
GRETIL,Suvarṇaprabhāsasūtra,"Suvarṇaprabhāsottama, Suvarṇabhāsottamasūtra",,,194.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu035_u.htm,,,113528,—
GRETIL,Tathāgatabimbakārāpaṇasūtra,,,,7.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/tbimbk_u.htm,,,95900,—
GRETIL,Aitareya-Upaniṣad,,,,6.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/aitup__u.htm,,,95920,—
GRETIL,Aitareya-Upaniṣad,,,,60,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/aitupsbu.htm,,,95920,—
GRETIL,Bhṛgu-Saṃhitā,,,,715.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/bhrgus_u.htm,,,105766,—
GRETIL,Caturdharmanirdeśasūtra,Āryacaturdharmanirdeśasūtra,,,2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu013_u.htm,,,88571,—
GRETIL,Chāndogya-Upaniṣad,,,,127.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/chup___u.htm,,,44742,—
GRETIL,Kaivalya-Upaniṣad,,,,4.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/kaivup_u.htm,,,96008,—
GRETIL,Kauśika-Sūtra,,,,277.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/5_vedang/2_grhya/kaussu_u.htm,,,88941,—
GRETIL,Māṇḍūkya-Upaniṣad,,,,6.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/mand_upu.htm,,,96050,—
GRETIL,Māṇḍūkya-Upaniṣad,,,,1.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/mandup_u.htm,,,96050,—
GRETIL,Nādabindu-Upaniṣad,,,,2.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/ndbiuppu.htm,,,96057,—
GRETIL,Sāmānyadūṣaṇadikprasāritā,,Aśoka,"Paṇḍitāśoka, Paṇḍita Aśoka",10.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0555u.htm,,,89132,85342
GRETIL,Āmoghapāśanāmahṛdayasūtra,Āryāmoghapāśanāmahṛdayasūtra,,,18.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/amoghapu.htm,,,88466,—
GRETIL,Bhavasaṅkrāntisūtra,Bhavasamkrāntiśāstra,Nāgārjuna,,4.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu010_u.htm,,,88361,85145
GRETIL,Daśasāhasrikā Prajñāpāramitā,,,,50,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dsp1-2_u.htm,,,88103,—
GRETIL,Kubjikāmatatantra,,,,401.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/kubjt_pu.htm,,,...,—
GRETIL,Pradeśasaṃgraha,,,,93.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/6_hist/kaulpradsam_u.htm,,,...,—
GRETIL,Agni-Purāṇa,,,,1755.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/agp_bi_u.htm,,,113065,—
GRETIL,Garbha-Upaniṣad,,,,4.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/garbhupu.htm,,,95987,—
GRETIL,Kāraṇḍavyūha Sūtra,Avalokiteśvaraguṇa-Kāraṇḍavyūha(sūtra),,,166,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu019_u.htm,,,88401,—
GRETIL,Nairātmyaparipṛcchāmahāyānasūtra,,,,6.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu025_u.htm,,,89011,—
GRETIL,Kauśikaprajñāpāramitāsūtra,,,,5.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu055_u.htm,,,...,—
GRETIL,Praśna-Upaniṣad,,,,13.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/prasup_u.htm,,,96094,—
GRETIL,Praśna-Upaniṣad,,,,78,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/prasupbu.htm,,,96094,—
GRETIL,Samanvayadiś,,Kuḍaka,,22.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/samanv_u.htm,,,...,...
GRETIL,Smaradīpikā,,Mīnanātha,,30.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/minsmaru.htm,,,...,...
GRETIL,Āmoghapāśanāmahṛdayasūtra,Āryāmoghapāśanāmahṛdayasūtra,,,16.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu002_u.htm,,,88466,—
GRETIL,Nāṭakacandrikā,,Rūpa Gosvāmī,,105.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/rnatc__u.htm,,,...,85857
GRETIL,Santānāntarasiddhiṭīkā,,Vinītadeva,,53.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa061_u.htm,,,88809,85242
GRETIL,Hastavālaprakaraṇa,,Dignāga,,0.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa009_u.htm,,,88419,85154
GRETIL,Advayaśatikā Prajñāpāramitāsūtra,,,,4.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu057_u.htm,,,...,—
GRETIL,Āptamīmāṃsā,,Samantabhadra,,14,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/sbhami_u.htm,,,...,85137
GRETIL,Ekādaśamukhahṛdaya,,,,10.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ekmuhr_u.htm,,,88445,—
GRETIL,Dharmasamuccaya,Saddharmasmṛtyupasthānakārikā,Avalokitasiṃha,,324.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa052_u.htm,,,...,...
GRETIL,Citralakṣaṇa,,Nagnajit,,40.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/nagcitpu.htm,,,...,...
GRETIL,Bījanighaṇṭu,,,,9.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/bijnighu.htm,,,...,—
GRETIL,Vinayasūtra,,Guṇaprabha,,357.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinsutru.htm,,,...,85183
GRETIL,Aṣṭāvakragītā,,Aṣṭāvakra,,37.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/astavgpu.htm,,,97355,97354
GRETIL,Bodhicaryāvatārapañjikā,,Prajñākaramati,,707.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa054_u.htm,,,89065,85326
GRETIL,Chāndogyopaniṣadbhāṣya),,Śaṃkara,,579.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/chupsb_u.htm,,,88643,85218
GRETIL,Navasāhasāṅkacarita,,Padmagupta,Parimala,238.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/padnscpu.htm,,,...,...
GRETIL,Mīmāṃsāsūtrabhāṣya,,Śabara,,41.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/sabbha1u.htm,,,88312,85131
GRETIL,Bṛhannāradīyapurāṇa 1,,,,1730.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/3_purana/nardp1_u.htm,,,110297,—
